"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0071248","cellular response to metal ion","6/24","195/25615",0.0307692307692308,32.8397435897436,13.667836949993,2.16389259477872e-08,8.28864946086978e-07,2.86703389559926e-07,"Fos/Akt1/Jun/Grin2a/Creb1/Dlg4",6
"GO:0009416","response to light stimulus","7/24","354/25615",0.019774011299435,21.1046374764595,11.6646927264443,2.56598308765788e-08,9.61970680947486e-07,3.3274450341633e-07,"Fos/Grin1/Akt1/Pik3r1/Grin2a/Akt2/Creb1",7
"GO:0048545","response to steroid hormone","7/24","364/25615",0.0192307692307692,20.5248397435897,11.4894588457475,3.10535375852642e-08,1.13992360885907e-06,3.94298207497104e-07,"Fos/Pik3ca/Npas4/Jun/Ntrk2/Pik3r1/Bdnf",7
"GO:0010038","response to metal ion","7/24","382/25615",0.0183246073298429,19.5577006980803,11.1910825353121,4.31971451862994e-08,1.55333407792367e-06,5.37296392327978e-07,"Fos/Akt1/Jun/Grin2a/Camk2b/Creb1/Dlg4",7
"GO:0043524","negative regulation of neuron apoptotic process","6/24","223/25615",0.0269058295964126,28.7163677130045,12.7303688280505,4.80581484168445e-08,1.6935691502096e-06,5.85803535439009e-07,"Grin1/Pik3ca/Akt1/Jun/Ntrk2/Bdnf",6
"GO:0071214","cellular response to abiotic stimulus","7/24","398/25615",0.0175879396984925,18.7714614740369,10.9425531884912,5.71592899027901e-08,1.93682055401377e-06,6.69943903921365e-07,"Pik3ca/Akt1/Mapk3/Actb/Pik3r1/Akt2/Egr1",7
"GO:0104004","cellular response to environmental stimulus","7/24","398/25615",0.0175879396984925,18.7714614740369,10.9425531884912,5.71592899027901e-08,1.93682055401377e-06,6.69943903921365e-07,"Pik3ca/Akt1/Mapk3/Actb/Pik3r1/Akt2/Egr1",7
"GO:0042063","gliogenesis","7/24","402/25615",0.0174129353233831,18.5846807628524,10.8826822292066,6.11925781875769e-08,2.0343645805002e-06,7.03684265553267e-07,"Grin1/Akt1/Mapk3/Mapk1/Ntrk2/Akt2/Creb1",7
"GO:0019233","sensory perception of pain","5/24","114/25615",0.043859649122807,46.8110380116959,15.0122105701073,6.34956539762441e-08,2.07183967233597e-06,7.16646854819598e-07,"Grin1/Mapk3/Mapk1/Grin2b/Grin2a",5
"GO:0050821","protein stabilization","6/24","238/25615",0.0252100840336134,26.906512605042,12.2964001703846,7.0684763065586e-08,2.26448277311932e-06,7.83281872056925e-07,"Akt1/Mapk3/Gapdh/Pik3r1/Akt2/Creb1",6
"GO:0051968","positive regulation of synaptic transmission, glutamatergic","4/24","44/25615",0.0909090909090909,97.0265151515151,19.5229007111424,7.84496362027288e-08,2.43435254963718e-06,8.42039623776764e-07,"Grin1/Ntrk2/Grin2b/Grin2a",4
"GO:0048661","positive regulation of smooth muscle cell proliferation","5/24","119/25615",0.0420168067226891,44.84418767507,14.6808154272607,7.87503378713502e-08,2.43435254963718e-06,8.42039623776764e-07,"Pik3ca/Akt1/Jun/Pik3r1/Egr1",5
"GO:0006006","glucose metabolic process","6/24","250/25615",0.024,25.615,11.9771394521964,9.45543077292617e-08,2.87249465894757e-06,9.93592453271189e-07,"Pik3ca/Akt1/Gapdh/Pik3r1/Akt2/Creb1",6
"GO:0032869","cellular response to insulin stimulus","6/24","259/25615",0.0231660231660232,24.7249034749035,11.7520778496908,1.16517330563328e-07,3.46361459142714e-06,1.19806012810581e-06,"Pik3ca/Akt1/Mapk3/Mapk1/Pik3r1/Akt2",6
"GO:1903076","regulation of protein localization to plasma membrane","5/24","129/25615",0.0387596899224806,41.3678940568475,14.0760501090455,1.17943743181401e-07,3.46361459142714e-06,1.19806012810581e-06,"Akt1/Actb/Pik3r1/Camk2b/Camk2a",5
"GO:0001934","positive regulation of protein phosphorylation","7/24","446/25615",0.015695067264574,16.7512144992526,10.2765937794656,1.24022662904968e-07,3.58242511538613e-06,1.23915654567691e-06,"Pik3ca/Akt1/Mapk1/Ntrk2/Pik3r1/Bdnf/Akt2",7
"GO:0009612","response to mechanical stimulus","6/24","268/25615",0.0223880597014925,23.8945895522388,11.5381896130205,1.42524259679102e-07,4.05044750894481e-06,1.40104492961291e-06,"Fos/Pik3ca/Akt1/Mapk3/Jun/Grin2b",6
"GO:1901654","response to ketone","6/24","274/25615",0.0218978102189781,23.3713503649635,11.4013506193224,1.62384188452419e-07,4.54160222306606e-06,1.57093475545448e-06,"Fos/Pik3ca/Akt1/Npas4/Jun/Creb1",6
"GO:0031346","positive regulation of cell projection organization","7/24","473/25615",0.0147991543340381,15.7950140944327,9.94596067165997,1.84702109235176e-07,5.08507994488093e-06,1.7589230468284e-06,"Grin1/Akt1/Ntrk2/Pik3r1/Bdnf/Camk2b/Dlg4",7
"GO:0042327","positive regulation of phosphorylation","7/24","476/25615",0.0147058823529412,15.6954656862745,9.91090984216258,1.92774313021144e-07,5.22566676220394e-06,1.80755185812539e-06,"Pik3ca/Akt1/Mapk1/Ntrk2/Pik3r1/Bdnf/Akt2",7
"GO:0070849","response to epidermal growth factor","4/24","55/25615",0.0727272727272727,77.6212121212121,17.4200995745575,1.9574290872621e-07,5.22574250266034e-06,1.8075780566583e-06,"Fos/Akt1/Mapk3/Mapk1",4
"GO:0019318","hexose metabolic process","6/24","291/25615",0.0206185567010309,22.0060137457045,11.0363301144193,2.3138216217062e-07,6.06508155976193e-06,2.09790442864099e-06,"Pik3ca/Akt1/Gapdh/Pik3r1/Akt2/Creb1",6
"GO:0021782","glial cell development","5/24","148/25615",0.0337837837837838,36.0571509009009,13.0984309986295,2.34066711727475e-07,6.06508155976193e-06,2.09790442864099e-06,"Akt1/Mapk3/Mapk1/Ntrk2/Akt2",5
"GO:1990090","cellular response to nerve growth factor stimulus","4/24","58/25615",0.0689655172413793,73.6063218390805,16.9525171244801,2.43046552634685e-07,6.20649312670022e-06,2.14681851983955e-06,"Akt1/Ntrk2/Bdnf/Creb1",4
"GO:0007631","feeding behavior","5/24","153/25615",0.0326797385620915,34.8788126361656,12.8714755062462,2.76134576429875e-07,6.85280455872449e-06,2.37037686809336e-06,"Fos/Grin1/Ntrk2/Grin2b/Bdnf",5
"GO:1902414","protein localization to cell junction","5/24","153/25615",0.0326797385620915,34.8788126361656,12.8714755062462,2.76134576429875e-07,6.85280455872449e-06,2.37037686809336e-06,"Grin1/Actb/Grin2a/Dlg4/Camk2a",5
"GO:1990089","response to nerve growth factor","4/24","61/25615",0.0655737704918033,69.9863387978142,16.5195899962838,2.98388787579607e-07,7.30223671826761e-06,2.52583491240632e-06,"Akt1/Ntrk2/Bdnf/Creb1",4
"GO:0005996","monosaccharide metabolic process","6/24","313/25615",0.0191693290734824,20.4592651757189,10.607715770077,3.54843148172258e-07,8.56484420656874e-06,2.96256932648504e-06,"Pik3ca/Akt1/Gapdh/Pik3r1/Akt2/Creb1",6
"GO:0072659","protein localization to plasma membrane","6/24","319/25615",0.0188087774294671,20.0744514106583,10.4983770538375,3.96579081459758e-07,9.44286948016344e-06,3.26627721429872e-06,"Akt1/Actb/Pik3r1/Akt2/Camk2b/Camk2a",6
"GO:0001666","response to hypoxia","6/24","332/25615",0.0180722891566265,19.2884036144578,10.2714376055528,5.00953366482727e-07,1.17690644232342e-05,4.07090525183858e-06,"Fos/Akt1/Jun/Grin2b/Creb1/Egr1",6
"GO:1904375","regulation of protein localization to cell periphery","5/24","176/25615",0.0284090909090909,30.3207859848485,11.9531568750966,5.53112006798875e-07,1.28234652102581e-05,4.43562121795774e-06,"Akt1/Actb/Pik3r1/Camk2b/Camk2a",5
"GO:0031644","regulation of nervous system process","5/24","178/25615",0.0280898876404494,29.9801029962547,11.8816751891543,5.84915599751596e-07,1.33846920358742e-05,4.62974890302357e-06,"Grin1/Ntrk2/Grin2b/Grin2a/Dlg4",5
"GO:1903539","protein localization to postsynaptic membrane","4/24","79/25615",0.0506329113924051,54.0400843881857,14.4591249994293,8.49493700821186e-07,1.9189844882653e-05,6.63774430196312e-06,"Grin1/Grin2a/Dlg4/Camk2a",4
"GO:0062237","protein localization to postsynapse","4/24","80/25615",0.05,53.3645833333333,14.3653234701007,8.93644995252356e-07,1.99316769827171e-05,6.89434313459179e-06,"Grin1/Grin2a/Dlg4/Camk2a",4
"GO:0048660","regulation of smooth muscle cell proliferation","5/24","195/25615",0.0256410256410256,27.366452991453,11.3183191761921,9.17802953678455e-07,2.0178141847996e-05,6.97959503553956e-06,"Pik3ca/Akt1/Jun/Pik3r1/Egr1",5
"GO:0036293","response to decreased oxygen levels","6/24","369/25615",0.016260162601626,17.3543360433604,9.69059640551751,9.27599029334662e-07,2.0178141847996e-05,6.97959503553956e-06,"Fos/Akt1/Jun/Grin2b/Creb1/Egr1",6
"GO:0042552","myelination","5/24","197/25615",0.0253807106598985,27.0886209813875,11.2567816940225,9.65157959423526e-07,2.07391259085884e-05,7.17363874847524e-06,"Akt1/Mapk3/Mapk1/Ntrk2/Akt2",5
"GO:0050805","negative regulation of synaptic transmission","4/24","82/25615",0.048780487804878,52.0630081300813,14.1828364290734,9.87041711314139e-07,2.09538252450062e-05,7.24790299113363e-06,"Ntrk2/Grin2b/Bdnf/Arc",4
"GO:0007272","ensheathment of neurons","5/24","200/25615",0.025,26.6822916666667,11.1661744782771,1.03978810273663e-06,2.15541957296699e-05,7.45557042086079e-06,"Akt1/Mapk3/Mapk1/Ntrk2/Akt2",5
"GO:0008366","axon ensheathment","5/24","200/25615",0.025,26.6822916666667,11.1661744782771,1.03978810273663e-06,2.15541957296699e-05,7.45557042086079e-06,"Akt1/Mapk3/Mapk1/Ntrk2/Akt2",5
"GO:0099175","regulation of postsynapse organization","5/24","201/25615",0.0248756218905473,26.549543946932,11.136413893278,1.06565207177604e-06,2.18334761682486e-05,7.55217318920839e-06,"Grin1/Akt1/Grin2b/Camk2b/Arc",5
"GO:0048172","regulation of short-term neuronal synaptic plasticity","3/24","22/25615",0.136363636363636,145.539772727273,20.7701103836921,1.09995487094836e-06,2.21517742572919e-05,7.66227211599977e-06,"Syp/Syn1/Bdnf",3
"GO:0009267","cellular response to starvation","5/24","203/25615",0.0246305418719212,26.2879720853859,11.077539163134,1.11890346702553e-06,2.21517742572919e-05,7.66227211599977e-06,"Fos/Akt1/Mapk3/Mapk1/Jun",5
"GO:0048659","smooth muscle cell proliferation","5/24","203/25615",0.0246305418719212,26.2879720853859,11.077539163134,1.11890346702553e-06,2.21517742572919e-05,7.66227211599977e-06,"Pik3ca/Akt1/Jun/Pik3r1/Egr1",5
"GO:0031647","regulation of protein stability","6/24","383/25615",0.0156657963446475,16.7199738903394,9.49240073777243,1.15173704973037e-06,2.25484520180546e-05,7.79948247712145e-06,"Akt1/Mapk3/Gapdh/Pik3r1/Akt2/Creb1",6
"GO:0048813","dendrite morphogenesis","5/24","208/25615",0.0240384615384615,25.6560496794872,10.9340024071504,1.26125798321845e-06,2.44212809497902e-05,8.44729175573722e-06,"Grin1/Camk2b/Arc/Dlg4/Camk2a",5
"GO:0051966","regulation of synaptic transmission, glutamatergic","4/24","90/25615",0.0444444444444444,47.4351851851852,13.5140728660625,1.43476796575177e-06,2.73560515469586e-05,9.46242538125877e-06,"Grin1/Ntrk2/Grin2b/Grin2a",4
"GO:0035994","response to muscle stretch","3/24","24/25615",0.125,133.411458333333,19.8741359473315,1.44387786258068e-06,2.73560515469586e-05,9.46242538125877e-06,"Fos/Pik3ca/Jun",3
"GO:1900452","regulation of long-term synaptic depression","3/24","25/25615",0.12,128.075,19.4668496564033,1.63976152264689e-06,3.07368064138704e-05,1.06318244301517e-05,"Ntrk2/Grin2b/Arc",3
"GO:0014823","response to activity","4/24","94/25615",0.0425531914893617,45.4166666666667,13.2117924048011,1.70805185193364e-06,3.16798669800745e-05,1.09580279475854e-05,"Fos/Pik3ca/Akt1/Creb1",4
"GO:0050905","neuromuscular process","5/24","228/25615",0.0219298245614035,23.405519005848,10.4068054443321,1.97983649885571e-06,3.63382490727476e-05,1.2569356719709e-05,"Grin1/Grin2b/Grin2a/Camk2b/Dlg4",5
"GO:0050810","regulation of steroid biosynthetic process","4/24","101/25615",0.0396039603960396,42.2689768976898,12.7261139827993,2.27689370835839e-06,4.13596568466751e-05,1.43062556390614e-05,"Akt1/Mapk1/Creb1/Egr1",4
"GO:0070482","response to oxygen levels","6/24","433/25615",0.0138568129330254,14.7892609699769,8.86217913532636,2.34353612060749e-06,4.21358229031673e-05,1.45747305459907e-05,"Fos/Akt1/Jun/Grin2b/Creb1/Egr1",6
"GO:0043200","response to amino acid","5/24","238/25615",0.0210084033613445,22.422093837535,10.1678926195027,2.4431795658899e-06,4.34836605565455e-05,1.50409459718262e-05,"Grin1/Pik3ca/Ntrk2/Grin2a/Creb1",5
"GO:0042594","response to starvation","5/24","246/25615",0.0203252032520325,21.6929200542005,9.98707598740869,2.87204010324528e-06,5.06053466191819e-05,1.75043286292528e-05,"Fos/Akt1/Mapk3/Mapk1/Jun",5
"GO:0007623","circadian rhythm","5/24","249/25615",0.0200803212851406,21.4315595716198,9.92146701314448,3.04732134488709e-06,5.31621802939708e-05,1.83887343271457e-05,"Jun/Ntrk2/Bdnf/Creb1/Egr1",5
"GO:1900101","regulation of endoplasmic reticulum unfolded protein response","3/24","31/25615",0.0967741935483871,103.286290322581,17.4507761179018,3.19286121668773e-06,5.51551123902332e-05,1.90780871461527e-05,"Akt1/Pik3r1/Akt2",3
"GO:0043270","positive regulation of monoatomic ion transport","5/24","252/25615",0.0198412698412698,21.176421957672,9.85700113321199,3.23091536874818e-06,5.52706104828572e-05,1.91180377977025e-05,"Grin1/Akt1/Akt2/Arc/Camk2a",5
"GO:0001101","response to acid chemical","5/24","255/25615",0.0196078431372549,20.9272875816993,9.79364480568161,3.42310428219093e-06,5.79952860117348e-05,2.00604997913821e-05,"Grin1/Pik3ca/Ntrk2/Grin2a/Creb1",5
"GO:1904321","response to forskolin","3/24","33/25615",0.0909090909090909,97.0265151515151,16.9036925909785,3.87070932452133e-06,6.49541888553007e-05,2.24675759288005e-05,"Fos/Jun/Creb1",3
"GO:0035418","protein localization to synapse","4/24","116/25615",0.0344827586206897,36.8031609195402,11.8355783749827,3.95572034698401e-06,6.57545212394889e-05,2.27444099394612e-05,"Grin1/Grin2a/Dlg4/Camk2a",4
"GO:0009410","response to xenobiotic stimulus","6/24","479/25615",0.0125260960334029,13.3689979123173,8.36863996588149,4.19043651564063e-06,6.85835747399267e-05,2.37229761481675e-05,"Fos/Grin1/Jun/Bdnf/Grin2a/Creb1",6
"GO:0022011","myelination in peripheral nervous system","3/24","34/25615",0.0882352941176471,94.1727941176471,16.6483238079162,4.2426842489512e-06,6.85835747399267e-05,2.37229761481675e-05,"Akt1/Ntrk2/Akt2",3
"GO:0032292","peripheral nervous system axon ensheathment","3/24","34/25615",0.0882352941176471,94.1727941176471,16.6483238079162,4.2426842489512e-06,6.85835747399267e-05,2.37229761481675e-05,"Akt1/Ntrk2/Akt2",3
"GO:0043279","response to alkaloid","4/24","121/25615",0.0330578512396694,35.2823691460055,11.5756454538391,4.67868791121109e-06,7.49440736323085e-05,2.59230650774279e-05,"Grin1/Bdnf/Creb1/Dlg4",4
"GO:0006816","calcium ion transport","6/24","494/25615",0.0121457489878543,12.9630566801619,8.22219681226511,5.00101316304002e-06,7.93854521916804e-05,2.7459332587958e-05,"Grin1/Akt1/Grin2b/Grin2a/Camk2b/Camk2a",6
"GO:0032369","negative regulation of lipid transport","3/24","37/25615",0.0810810810810811,86.5371621621622,15.9449478541354,5.49881300656906e-06,8.65081117640597e-05,2.99230519812358e-05,"Akt1/Mapk3/Akt2",3
"GO:0019218","regulation of steroid metabolic process","4/24","128/25615",0.03125,33.3528645833333,11.2372245765138,5.8495374151225e-06,9.12113710216447e-05,3.15499037108144e-05,"Akt1/Mapk1/Creb1/Egr1",4
"GO:0035249","synaptic transmission, glutamatergic","4/24","130/25615",0.0307692307692308,32.8397435897436,11.1455014800013,6.22057898093169e-06,9.61461417929969e-05,3.32568349950088e-05,"Grin1/Ntrk2/Grin2b/Grin2a",4
